lat,lon
32.110867510631785,34.7779614365095
32.112214736631735,34.77902532450961
32.113578157631615,34.779538176509675
32.114923596631485,34.780072339509736
32.11673789763135,34.78058313750985
32.120248893631036,34.7817595225101
32.12078881863094,34.78109398051013
32.12129368163087,34.78110380951017
32.12314159863086,34.78334630451025
32.13798449762964,34.788931826511146
32.14608208162893,34.79157678051164
32.149862847628654,34.792844477511885
32.15719982462793,34.79478386051234
32.15719985562797,34.794783847512356
32.157706673627914,34.79457736151238
32.15803544162785,34.794443414512415
32.15803200262777,34.79338333751247
32.15802855562772,34.792323294512485
32.158479436627694,34.792321265512506
32.158670923627724,34.79318456751253
32.158932724627704,34.7931143345125
32.16014757162754,34.792788422512615
32.161287950627425,34.793127025512696
32.16283196962727,34.793585492512825
32.16290818262727,34.79360812251283
32.16209195962746,34.79416060151269
32.16131112262752,34.79468911751265
32.1616441766275,34.79495727651264
32.161911633627504,34.795172621512684
32.16193829862752,34.795292866512675
32.162098519627534,34.79601540651263
32.162707638627445,34.79601268951269
32.16300028262742,34.79601138451272
32.163359308627385,34.79579581651277
32.163599388627375,34.79565166551276
32.16412216762727,34.79441649151285
32.16461371762712,34.7932550655129
32.16480033062719,34.79494284751289
32.16495641262725,34.79635466351282
32.16509425262726,34.79667759151284
32.16516000662728,34.79683163951285
32.16525810762728,34.79706147251284
32.16683118362708,34.79678407551297
32.16762898762701,34.79664338651305
32.167723908626975,34.79675866651305
32.16819403562698,34.797329633513066
32.169095728626885,34.79730388051313
32.16953954362686,34.79784288251313
32.17181640562676,34.79958360651324
32.17677281562628,34.80098101351357
32.178118155626194,34.80151585051361
32.18311353262577,34.802782161513946
32.189400261625224,34.80464747851435
32.19469962762469,34.80584003151472
32.19707357562457,34.807265255514835
32.199010709624396,34.807811714514976
32.20495061162394,34.810174281515316
32.209722095623555,34.81197272351559
32.213757955623215,34.81357832751586
32.22495917562226,34.817801528516526
32.24936271362021,34.82577081551802
32.25485673461971,34.82716610251835
32.259797396619334,34.8289033795187
32.270785291618324,34.831605014519376
32.28392834261715,34.835512851520264
32.29907248461591,34.84026514852121
32.319351287614126,34.84597226752246
32.325748276613574,34.84758198452288
32.32704332361329,34.84598384052307
32.32884612661308,34.84573494752317
32.327407674613276,34.846563860523034
32.32890588561323,34.84810063252311
32.329980782613035,34.84677414052321
32.331132694612975,34.84702852252332
32.33060584961302,34.84760727152325
32.332087068613,34.84921289552328
32.33927916561234,34.85120129852373
32.34464273061187,34.85283452052406
32.34763647161157,34.853495818524294
32.353230834611054,34.8543745965247
32.35456780461099,34.854920860524736
32.35689540561076,34.855564621524884
32.36180325961032,34.85646647352523
32.36963825160958,34.85844390352576
32.3751925676091,34.85967161652611
32.37847999260881,34.860673395526305
32.38121305460856,34.861429701526525
32.3898933806078,34.864075383527044
32.39658209060719,34.86555454152747
32.40127026760668,34.865317882527826
32.40389644260644,34.865430812528025
32.405123884606375,34.866982383528054
32.409429290606006,34.868174446528336
32.413601003605706,34.870302221528604
32.418012428605344,34.87193097952885
32.4222640876049,34.87271353252908
32.425950794604645,34.873608928529386
32.427709163604455,34.87432828352948
32.42902263660435,34.87426210852955
32.430452794604214,34.8743237405297
32.43127182660417,34.875359750529725
32.43297117460398,34.875274144529826
32.43533184460381,34.876407537529936
32.44036167260336,34.87796413253025
32.441495753603135,34.87651191053043
32.44299933160307,34.87744317453049
32.444093123603,34.87804713353053
32.446231669602746,34.87793946853071
32.448912317602556,34.87903663553085
32.45020179560241,34.87897176553097
32.45150166460228,34.87977705353101
32.45880770960165,34.881620180531534
32.46014454660154,34.882167469531595
32.461515620601446,34.88267414353171
32.46285245160133,34.88322146353174
32.466060386601,34.88372165853196
32.46690609960079,34.881591294532136
32.46759032560073,34.88133305953215
32.46728896560083,34.88231017753211
32.46737032260089,34.88346117253209
32.4673925066009,34.883775050532066
32.467395171600906,34.88381275353209
32.4694034276007,34.88451826153217
32.47184586560048,34.88537634253236
32.471860561600494,34.88538150553233
32.47210853160046,34.885039908532356
32.47237430260042,34.884673785532414
32.47241302460041,34.88462044253243
32.47232982460035,34.883443321532454
32.4723102546003,34.88316646453244
32.47244920460029,34.882605235532495
32.472689877600196,34.881633106532504
32.47269795160019,34.88160049453252
32.47300555560026,34.88317581353249
32.47329900160032,34.88467873053248
32.47706852360003,34.88635100553268
32.47859023659991,34.887026125532806
32.478867790599864,34.887149267532784
32.48037571259976,34.88752126153289
32.48410586959945,34.88844152153315
32.48416298859939,34.888455613533154
32.488799785598935,34.888704888533475
32.49310040759849,34.888936112533784
32.493535674598455,34.88922065053382
32.49408796459846,34.88958169253381
32.495112438598326,34.8894809295339
32.49533926259832,34.889458619533904
32.49556564759825,34.88947930353397
32.49601571659821,34.88952042653397
32.496467441598185,34.88947604153404
32.497098421598075,34.88941404253405
32.49759349659805,34.88973768653407
32.498029084598045,34.8900224455341
32.49894786659795,34.89026541853419
32.500028173597855,34.89055111353424
32.50009429459786,34.89056860053422
32.50052765059779,34.89052600053428
32.50082400759779,34.890496868534306
32.500869580597744,34.89049238853427
32.501426492597666,34.88972501753434
32.50196227059757,34.88898675153442
32.5023671515975,34.88871394453449
32.50278250659746,34.88843407653452
32.50281879959746,34.888409622534496
32.50232741459756,34.88945625453441
32.50205291259762,34.8900409205344
32.502105528597674,34.890785902534375
32.502126528597714,34.89108324053435
32.50212873559768,34.891114496534364
32.50278156259762,34.89105032253444
32.50420247459747,34.890910641534525
32.504812386597386,34.89130942853456
32.505554194597366,34.891794462534605
32.505728500597314,34.89190843453462
32.506846223597314,34.89343049153463
32.507055577597356,34.89371558553464
32.5072984805973,34.89396109853468
32.507767435597316,34.89443509753464
32.50789235859727,34.89456136553468
32.50978051359717,34.89554792553479
32.51044929959711,34.895897377534794
32.51058962259709,34.8959706985348
32.51226237459688,34.89580636053494
32.5132883855968,34.89570555853508
32.51383946459675,34.89606597353509
32.51471073659668,34.89663580953513
32.51564803659664,34.897125597535165
32.5170113695965,34.897838029535244
32.51704443159652,34.89785530653524
32.520378032596206,34.89817275453551
32.52310565359595,34.89843251353566
32.52557239559571,34.8992204005358
32.527205459595585,34.89974203153593
32.52743790559557,34.89981628053591
32.52850544559548,34.900274967536035
32.52916467459545,34.900558222536056
32.53098056859523,34.90079776653614
32.53442785159487,34.90125254053644
32.53448675159487,34.901260311536376
32.537071743594616,34.90077802353659
32.539318921594365,34.9003587395368
32.53977983059436,34.901568930536776
32.5401563795944,34.9025576535368
32.54057545959433,34.90277673653682
32.541914728594264,34.90347688153688
32.54289707659416,34.90399044953692
32.54439568059402,34.90416588153701
32.5486557545936,34.90466461253737
32.54910698559356,34.90471744153736
32.55218411659323,34.904985693537604
32.55512575559299,34.905242150537774
32.55714852059286,34.90656595653789
32.55828355559277,34.907308814537984
32.55918261559268,34.907625239538035
32.55987439759262,34.90786871753803
32.560534602592604,34.90815251153812
32.56119474959249,34.908436285538116
32.56211090659243,34.90867890053816
32.56443262759221,34.90929375753833
32.564805213592216,34.909392431538365
32.566398302592056,34.90973026353849
32.567543997591926,34.909973228538554
32.56865508859187,34.9102555935386
32.569766054591774,34.910537934538674
32.570910480591664,34.910780654538776
32.57205506859154,34.911023414538825
32.57316338359146,34.91130513153891
32.57649922259115,34.9121530925391
32.57993298359083,34.91288135053937
32.583483284590514,34.913634383539566
32.58371346159049,34.913683206539645
32.584017228590454,34.91371882253964
32.585796284590266,34.91392741453974
32.589687699589874,34.914656101540004
32.59006864558986,34.91472743954004
32.59576683058934,34.91571088754042
32.595957481589295,34.915743794540425
32.59730059658917,34.916021304540564
32.59898482758903,34.91636930554064
32.60022771158891,34.916277803540744
32.60083137758886,34.91623336054074
32.60181188658876,34.91654021254088
32.602697518588684,34.91681737754093
32.60417352558855,34.91698921954101
32.60687276058824,34.91730348754121
32.60690040058824,34.91730670554118
32.608119213588104,34.916519107541305
32.60860434058801,34.91620561054138
32.60924636758794,34.91624879354142
32.609471793587936,34.916263955541446
32.60969824958793,34.916247289541445
32.610598750587826,34.916181015541504
32.611502009587696,34.91624167254157
32.61218107258765,34.91628727454164
32.612399991587594,34.91544158354167
32.61261137558747,34.914624974541695
32.61271295458748,34.91443147154171
32.613147066587395,34.91360450254175
32.6131558755874,34.91358772254176
32.613751960587386,34.91437167154181
32.6140185885874,34.914722336541814
32.61403837058735,34.9147483535418
32.613979716587444,34.91596678154176
32.61393625258747,34.91686950654173
32.61454455958743,34.91742562354173
32.614956221587455,34.91780197254177
32.614969023587484,34.91781367654175
32.615560592587364,34.917027070541856
32.615809466587244,34.91669613854188
32.61582103858728,34.916680750541886
32.61578321358724,34.91596371854189
32.61576867758725,34.91568817954191
32.61578401458722,34.91557605254192
32.6159088685872,34.91466320354198
32.61591145958717,34.91464425854196
32.61713487758709,34.91542473554198
32.61845842958696,34.9162691215421
32.61916394258691,34.916217155542164
32.619615924586874,34.91618386354218
32.62006747058681,34.91621419854217
32.62078621458676,34.91626248554225
32.620807811586765,34.91626393654226
32.62074618858683,34.91754381154224
32.62070834958686,34.918329570542205
32.62097460158686,34.91860921554218
32.62121269758683,34.9188592895422
32.62142586658685,34.919139662542214
32.622306450586834,34.92029788354221
32.62278046158673,34.919667627542296
32.62301598858673,34.91935446054234
32.62367943058662,34.91939911554237
32.623916630586606,34.919415081542375
32.624356706586546,34.919130622542426
32.624796690586464,34.91884622054241
32.625032707586456,34.91886211454244
32.625257799586436,34.91887727354249
32.62548443458641,34.91886059254249
32.62571766158639,34.91884342554249
32.62638000858634,34.9191219195426
32.627181926586246,34.91945910454261
32.62819220858613,34.91938471054271
32.6288543095861,34.91933595454277
32.62909103058605,34.919647354542754
32.62931794258608,34.91994585354275
32.62954446658601,34.91964467254278
32.629765524585984,34.91935075654283
32.63089496058591,34.920439897542856
32.63201569258586,34.921520680542905
32.63225229758584,34.92150327454293
32.633604381585705,34.921403808543005
32.63495852958558,34.921494875543104
32.63519170258554,34.92151055654312
32.63585850458544,34.9212254385432
32.63657673058538,34.920918326543244
32.63721215958535,34.921754249543284
32.63742542758532,34.9220348145433
32.63833524758524,34.92228197854334
32.64013406758515,34.92277066654348
32.640151715585105,34.922775461543466
32.64171628458485,34.921476486543625
32.64239498158476,34.920912984543676
32.643073614584715,34.92147007254375
32.6437753605847,34.92204614454374
32.643787606584674,34.92205619754377
32.643751746584734,34.92280071254373
32.643727921584755,34.923295320543716
32.6444456525847,34.92378564054375
32.644915608584725,34.924106696543795
32.64492469558466,34.92411290454379
32.64533151358455,34.92305789154382
32.645554503584485,34.92247959254386
32.64623068358446,34.92252505854393
32.64646774758442,34.922540998543916
32.6466803015844,34.92225830754394
32.647253952584265,34.92149535554402
32.647377284584365,34.92256373554398
32.647587623584414,34.92438601454395
32.647801019584406,34.924666767543975
32.64849054658436,34.92491612654402
32.6491800155843,34.925165468544044
32.64984347058426,34.92544450254408
32.651172698584126,34.92600355854415
32.654360467583835,34.92649753654439
32.65839741758345,34.927123153544684
32.658426742583465,34.927127698544645
32.65931416758327,34.92594736854474
32.65952549258325,34.92566628754481
32.65976300858318,34.925414034544836
32.66000054358312,34.925161758544846
32.66021260658314,34.92487973754488
32.6604260875831,34.92459582954486
32.66066183358308,34.92461169654491
32.66093244558306,34.92462990954496
32.66095456758302,34.924631398544975
32.66089141558309,34.925941493544855
32.6608759145831,34.926263008544844
32.66292172858298,34.92700289654503
32.66420475658286,34.92746693254508
32.66421723858286,34.927471447545074
32.66495590158273,34.92699402954516
32.665405968582704,34.92670313454517
32.665626004582656,34.92699274554519
32.666385925582645,34.9279929655452
32.669237383582335,34.92778320654543
32.669472999582304,34.92776587354545
32.669687262582265,34.92804788954548
32.670176801582286,34.928692235545476
32.67230026258212,34.928867180545616
32.675100216581804,34.929097871545814
32.67755497258154,34.928847651546015
32.677596141581525,34.92884345454602
32.678254520581454,34.92855532554605
32.678956128581326,34.92824827354613
32.678981603581384,34.92823712454615
32.67892892658131,34.92748660054615
32.678833291581256,34.92612420354623
32.67915077658118,34.92615339654622
32.67937688158118,34.92617418754625
32.679604107581156,34.92615188754626
32.67983836658116,34.926128896546295
32.680502648581104,34.926414961546286
32.68116467658102,34.92670006154638
32.681858236580965,34.92694467154639
32.68255189058093,34.92718931854644
32.68276125458091,34.92747515554646
32.683326154580875,34.928246401546474
32.6845648405807,34.92720215854658
32.685522398580574,34.92639488754669
32.685915792580566,34.9269319495467
32.68647574458055,34.92769640954672
32.6870435385805,34.92799390654673
32.68771254058045,34.9283444375468
32.68785284458047,34.928417951546805
32.68952574358025,34.928253837546926
32.69059404758012,34.928149031547036
32.69063353258011,34.928145157547014
32.691776736579975,34.92718129354713
32.69244122957984,34.92662102854719
32.69425667057969,34.92690634954728
32.69783853357931,34.92746932054755
32.697850040579326,34.927471129547584
32.69809382157938,34.9290286755475
32.698351123579485,34.93067275354749
32.69845676957948,34.93101031354748
32.69924502757956,34.93352905854747
32.69925336357952,34.93355569454745
32.70216511757935,34.93541360754758
32.704127144579104,34.93495441054776
32.7047405105789,34.931945100547914
32.706027784578794,34.932777786548
32.7059529425791,34.93773029254782
32.70881344757902,34.94123414854786
32.713037511578655,34.94324648354812
32.72246817157784,34.94562768954874
32.72612076457748,34.946320320549
32.731153482576985,34.947524866549294
32.73894617057629,34.94862880654985
32.74643076457552,34.9497391515504
32.77223926057302,34.95298380255218
32.77253491957305,34.95334634055218
32.77659252457263,34.95333494755252
32.77719553557253,34.95368765155251
32.77747371557252,34.953706399552516
32.779749505572276,34.95385977855268
32.780658832572186,34.95412146755277
32.78083597257219,34.9541724465528
32.78245563957202,34.954385905552876
32.783808167571905,34.95438212255299
32.78606239357167,34.95437581655312
32.78700313757159,34.95464657255322
32.78714885857152,34.95468851255322
32.78967021057131,34.95489947855341
32.78986202057126,34.95489894355342
32.790571898571216,34.954896961553494
32.79147358557113,34.95489444355353
32.79147416357113,34.955184648553534
32.79147464757113,34.95542820755353
32.79192549157107,34.95542695055355
32.792827179570985,34.95542443855364
32.794179710570845,34.955420669553675
32.79508139757076,34.95541815655378
32.79598308457069,34.955415643553835
32.79643392757066,34.95541438755391
32.79733561457056,34.95541187455394
32.79733617057055,34.95569184455393
32.797336674570566,34.955945672553916
32.799380414570344,34.95593998855409
32.80139426457017,34.955934387554265
32.80139476057015,34.95618451555424
32.80139532257021,34.956468209554195
32.802450074570025,34.95631262655429
32.80300181557002,34.956231239554384
32.80419887456986,34.955876134554444
32.80564732356968,34.95544644255455
32.805579823569694,34.95538504855454
32.805354114569695,34.95517975755454
32.80499888456968,34.95485666455456
32.804584558569715,34.95475233955449
32.80395044056979,34.95459267355446
32.80499781956967,34.95432282055457
32.80501512656967,34.95432535555454
32.80605659556956,34.954477902554615
32.80619925156957,34.95449879855467
32.80634853756959,34.95484924055462
32.80680437956955,34.955919335554675
32.80715700056954,34.955877593554675
32.80873198956939,34.955691148554806
32.80885763056932,34.955676274554776
32.80973517456922,34.955376878554866
32.81207118556893,34.95457986155509
32.81240568856891,34.9545402475551
32.813845418568725,34.95436974255519
32.81446551156864,34.95429630355522
32.82077622956799,34.95374468055576
32.82544116856752,34.95442237455605
32.82603790956755,34.95624828355604
32.8258541505677,34.95803217755598
32.82700014356769,34.95971907755598
32.82968906356756,34.962257436556136
32.830715671567575,34.96439678255612
32.83101642456757,34.96510936855612
32.831026462567586,34.96516758655611
32.831169574567625,34.965997573556066
32.83136090356761,34.96599706255608
32.831620415567556,34.96599636855612
32.83162143156757,34.96653037255612
32.831621646567584,34.96664376755611
32.83162367956769,34.96771640455606
32.83162446556771,34.96813238455606
32.831625472567715,34.96866638855606
32.83140006656777,34.968666983556005
