Z_10,Ss_10,Z_5,Ss_5,Z_2,Ss_2,lon,lat
0.0809062314664316,0.1959217657975993,0.1117946690115869,0.2756686894754231,0.1654041173121813,0.4147196984347798,34.242800996041595,33.381966010857035
0.077663128060885,0.1909880700040116,0.0961288914992648,0.2415894623615059,0.1230200262481358,0.3171763709113584,34.33503245112985,29.324284608541667
0.0761863042297298,0.1869542536360146,0.0941056680852883,0.2359646478210692,0.1200110472895223,0.3086438196586551,34.33425907894747,29.4144923819024
0.0783533551102984,0.1919284651971968,0.098004167769878,0.2452671441183734,0.1265773640418135,0.3248358715107134,34.333482170862155,29.504698914559405
0.0878975144238873,0.2142488077420467,0.1173694951876938,0.2908881295376303,0.1638263933026226,0.4141583248963749,34.3327017136794,29.594904204121548
0.1018258333939401,0.2454952793125077,0.1530262915805749,0.3666077419365279,0.2417850496603199,0.5765302111277667,34.33191769411755,29.685108248209215
0.097401004750894,0.2355519847174629,0.1345030894912308,0.3311927585732173,0.1902424057422782,0.4794617427433071,34.331130098807215,29.775311044454593
0.0901152735463273,0.2177860395942287,0.1236645538846381,0.3046349636341268,0.1752856161740922,0.4412236363170503,34.330338914290614,29.86551259050163
0.0865307823096056,0.2071415972122973,0.1314914784759704,0.315287719643594,0.2081481218916591,0.502844043159424,34.32954412702093,29.955712884005937
0.0776669920803155,0.1855847071336216,0.1273330781922242,0.2992127868658279,0.2195698062345579,0.515659488318642,34.32874572336173,30.045911922634968
0.0667649872487302,0.1594939366368456,0.0959295784998554,0.231886284122969,0.1539547798043977,0.3734178655878009,34.32794368958622,30.136109704067923
0.061036260120486,0.145133439836605,0.0824970551357769,0.2000356023817397,0.1175698109669721,0.2923177003510973,34.32713801187678,30.22630622599586
0.0579762387344792,0.1375176060188117,0.0820286122613228,0.1974814808960728,0.1326771754344475,0.32128675904083,34.32632867632409,30.31650148612156
0.0544668147190427,0.1288000140132034,0.0783228146724312,0.1876626632174007,0.1367150428025756,0.325524245172695,34.325515668926656,30.406695482159726
0.049828912466117,0.1171253866597898,0.0665860835259203,0.1593800359589256,0.0978728370083307,0.2391693221064452,34.32469897559003,30.496888211836858
0.0454154831395703,0.1061369957230969,0.0574800538824014,0.1369683083198642,0.0767192228664166,0.1872947535591757,34.32387858212617,30.587079672891335
0.042202658607663,0.098077860966348,0.0520823644976855,0.1233449582723944,0.0668992716458454,0.1621437839253457,34.32305447425279,30.67726986307345
0.0399578341801049,0.0923775673080969,0.0487732284746578,0.1148317437473478,0.0617348096948245,0.1485879051300572,34.32222663759267,30.767458780145365
0.0385631340973242,0.0887941638388594,0.0468719348167247,0.1098647871109072,0.0590427472956055,0.1413853116901173,34.32139505767289,30.857646421881125
0.0376097783577068,0.0863269458822553,0.0456403245610276,0.1066117986378395,0.0574154305211246,0.1369656440721158,34.32055971992423,30.947832786066787
0.0370646096681722,0.0849091330619148,0.0449572591814057,0.1047938364556731,0.0565444737900136,0.1345757828572027,34.31972060968048,31.03801787050026
0.0368547867839585,0.0843708109485414,0.0446929230344494,0.1040970541794363,0.0562013161051735,0.1336417443143674,34.31887771217757,31.128201672991434
0.0369090535180553,0.0845446755914956,0.0447431469047846,0.1042688695425762,0.0562288063110861,0.1337670694378707,34.318031012553064,31.218384191362254
0.0372499246612337,0.0855040097392839,0.0451544059675088,0.1054518125947032,0.0567232522064281,0.1352374504475079,34.317180495845264,31.308565423446574
0.0380838229765668,0.0877946451083515,0.0462278406844505,0.1084582696182599,0.0581588740355652,0.1393550257048557,34.3163261469926,31.398745367090225
0.0395386933645325,0.0917478591181713,0.0482289215326022,0.1139935732946692,0.0610940366894445,0.1476210984106723,34.31546795083284,31.488924020151124
0.0421777661718973,0.0987311388667684,0.0521387632660103,0.124499144389298,0.0673734857126915,0.1647011883596152,34.31460589210229,31.5791013804992
0.0467213334933404,0.1102578587888136,0.0595943313290339,0.143517876280455,0.0807145614985453,0.1986813709971029,34.31373995543521,31.66927744601641
0.0529004050781658,0.1252973996921586,0.0704560310264759,0.1696916737308009,0.1008703050216664,0.2464246522606576,34.31287012536286,31.759452214596738
0.0585102122738949,0.1386927535548589,0.0796847940353045,0.1917307376817934,0.1156634466962379,0.2819516964147282,34.31199638631286,31.84962568414633
0.0599739179048452,0.1420529342177781,0.0819090081549915,0.1970827822760078,0.1187138228204511,0.2898134351616833,34.31111872260837,31.939797852583308
0.0570892681049418,0.1348296292476934,0.0778583196889711,0.1868793961582153,0.1135736836064579,0.2768864226386723,34.31023711846734,32.029968717837995
0.0526716593093412,0.1243174303635951,0.0706481749458137,0.170028203443822,0.1034899444184104,0.2539415857064734,34.309351558001694,32.12013827785274
0.0512316478299118,0.1206611749814793,0.0692663364280612,0.1665750202738514,0.1065533906910481,0.2608901615254895,34.30846202521655,32.21030653058209
0.0524659843812393,0.1234056973819385,0.0725611714416768,0.1742262694387408,0.1161696880323418,0.2834031492249528,34.30756850400942,32.300473473992646
0.0543636170362586,0.1280243078170077,0.0756483870006286,0.181946197927374,0.1201190790392713,0.2940533712113993,34.30667097816939,32.39063910606322
0.0559027719806669,0.1319330166082666,0.0773308491727776,0.1864338400559375,0.120328936277438,0.2957420713216023,34.305769431376326,32.48080342478476
0.0572062588191829,0.1353700986872904,0.0786666055271649,0.1901631933118966,0.1221532907656749,0.3004128999840026,34.30486384719996,32.57096642816042
0.0583676700248827,0.1384480431610748,0.0797091336013558,0.193110242392775,0.1226825076860997,0.302204225916219,34.303954209099246,32.661128114205475
0.0596162760483561,0.1417440800121166,0.0807539736435891,0.1960612047503115,0.1221934628928908,0.301941097574792,34.3030405004213,32.751288480947444
0.061090565152704,0.1456536521493086,0.0823205777605624,0.2004121844089722,0.1242289840393776,0.3072671165064343,34.302122704400695,32.84144752642603
0.0628484303778386,0.1502669651386007,0.0842085116364865,0.2055865494689031,0.1256319130444911,0.3116318893914643,34.30120080415854,32.93160524869319
0.0649119755574854,0.1556260205153906,0.0864691392768601,0.2117050029035685,0.12659099094717,0.3154964541654931,34.30027478270168,33.021761645813086
0.0680326815570694,0.1637287643286916,0.0904628443700887,0.2223736318884525,0.131543293656713,0.3289998346365966,34.29934462292174,33.11191671586207
0.0721855525205461,0.1743348583398286,0.0961988732763634,0.2373586138851292,0.1384207608908068,0.3480419187303167,34.29841030759425,33.20207045692889
0.0770346018350676,0.186497408477766,0.103617269860758,0.2561802884106567,0.148404181802083,0.37475911083486,34.297471819377826,33.292222867114376
0.0843801022753423,0.2046604195484359,0.1169942695848821,0.2887837052899198,0.1727522772694215,0.433579395982805,34.29652914081326,33.38237394453174
0.0850119680323889,0.2104175645081859,0.1057072043243392,0.2675230069783946,0.135876164651106,0.3529943861611106,34.386502395136134,29.324612779548236
0.0827546284807956,0.204368974254024,0.1025207476029172,0.2588189547713557,0.1311554903825061,0.3397827168016531,34.38577440542546,29.414821759050096
